7.22,7.4761977
5.89,6.434795
3.6900003,4.372114
5.7999997,6.6756473
7.1300006,7.6974587
4.48,4.845959
7.84,7.9494357
8.099999,7.6661716
10.330001,9.975802
4.6300006,5.0576844
6.7399993,6.9373627
9.64,9.992885
9.57,9.986394
7.59,7.5710645
3.6000001,4.6233654
7.6199994,7.227568
7.68,8.031281
5.32,6.3309817
7.28,7.5772705
7.5499997,7.9451423
7.89,8.523675
7.85,8.133264
7.7900004,8.634887
7.7000003,7.8091207
6.28,6.3137436
6.89,7.385002
5.7900004,6.056003
5.2999997,5.6454353
5.9,6.384789
5.92,5.9397464
6.47,6.9239135
8.13,8.610236
10.48,10.765815
5.4599996,5.659802
7.48,7.698028
6.16,6.7391734
8.52,8.342744
4.82,5.1224937
4.07,5.0153146
3.3699996,4.01881
5.7000003,6.195314
9.0,9.389306
4.61,5.9700856
8.0,9.192924
6.4599996,7.11941
7.0100007,7.3179536
9.52,9.766568
6.3699994,6.766541
5.76,7.095119
7.2399993,7.373855
4.1199994,4.5735736
8.55,8.510418
7.8699994,8.332971
5.7000003,5.528381
5.93,6.3603973
4.25,4.558176
7.22,7.385222
3.49,4.0728035
5.98,6.701278
9.739999,9.596103
8.41,8.844074
10.29,10.142376
7.4,7.204367
9.599999,9.452653
10.64,10.820205
9.03,9.400725
4.52,4.7561536
9.52,9.902467
4.34,5.402495
4.59,4.850063
3.6000001,4.095564
3.3,4.17965
3.4799998,4.077266
7.9199996,8.318505
7.72,7.7853656
5.74,6.4330935
8.169999,8.040679
5.5499997,5.9046893
6.85,7.3054824
7.47,7.862989
5.34,6.0914607
8.919999,9.440742
4.49,4.761414
4.2000003,5.1784444
5.07,5.374697
6.17,6.363835
4.92,5.5765424
8.099999,8.531924
5.7000003,6.0085635
3.7,4.702599
5.68,5.6111207
5.0499997,6.1750655
6.7600007,6.995224
9.95,10.228492
7.89,8.160213
9.419999,9.876476
3.82,4.3531284
6.1,6.2401505
5.6300006,6.1138783
8.0,9.234704
6.6,7.012157
5.89,6.283037
5.18,5.525437
2.41,2.7955801
7.23,7.607609
6.2900004,6.3970675
6.6,6.911125
6.6699996,6.76308
7.77,8.086552
7.3300004,7.6038146
5.4500003,5.936191
4.1,4.6961255
4.0,3.9798949
6.31,6.5510144
5.91,6.25663
4.33,4.3101125
4.7099996,5.289988
6.7000003,7.4864173
3.22,3.76136
8.19,8.7969675
5.11,5.2466598
7.7999997,7.6018767
7.73,8.244788
9.13,9.183334
5.7000003,6.3954163
4.32,4.898907
7.2399993,7.6439176
7.15,7.5621657
7.52,7.874657
4.32,5.461948
3.89,4.746214
8.21,8.354135
8.07,8.291251
5.42,5.7288194
8.400001,8.289857
7.0499997,6.879646
8.0,8.081284
7.4899993,7.75132
8.7,8.638859
4.44,4.9351773
8.04,8.218972
3.3699996,4.1682153
5.74,5.9874473
3.9599998,4.377026
6.2999997,6.924277
2.67,3.988498
4.15,4.736832
7.5400004,7.918735
4.7000003,5.303638
7.85,8.472035
6.89,6.817634
7.89,8.363824
8.919999,8.811245
4.14,4.4802794
7.7399993,7.971663
9.64,10.174679
6.36,6.8160634
5.52,6.3121433
3.6000001,4.542949
2.72,4.062526
7.6,8.2351675
7.47,7.810903
8.19,8.302735
6.0,6.351543
7.1,7.297687
2.0599997,2.6490238
4.7000003,5.1033764
5.6,6.3076787
7.22,7.613754
4.76,5.2811007
3.18,3.7850761
4.59,5.076919
7.82,8.346951
4.92,5.65715
3.6900003,3.9542348
11.68,11.855483
6.2999997,5.973547
4.68,5.1377964
7.28,7.2615066
7.34,7.7382584
10.489999,10.36404
5.9599996,6.3401833
7.7399993,7.970493
7.19,7.9029145
8.79,8.552826
7.2399993,6.3019814
7.4199996,7.8716054
10.46,10.48894
3.93,4.386643
6.4599996,6.6718364
8.52,8.778726
8.31,8.60371
6.1,6.4060817
5.15,5.673019
5.77,6.726189
7.85,8.353202
5.5499997,5.641943
7.07,7.7696986
8.52,9.592761
6.07,6.34172
3.74,4.126885
7.28,7.8911386
8.64,8.072923
4.24,5.0267215
7.25,7.806911
4.5499997,4.5443573
5.74,6.1070504
3.2,4.028089
8.89,8.990724
8.25,9.457756
8.36,8.443891
7.7999997,8.186198
4.82,5.4455028
4.68,5.504268
8.400001,8.862489
5.82,6.3056636
5.08,6.2400784
7.77,8.2155695
10.89,10.940597
6.6199994,7.003409
9.19,9.603597
6.2900004,6.783835
7.57,8.789212
9.22,9.171478
4.31,5.3567195
10.3,10.469819
5.7000003,6.1931195
7.09,7.308506
6.5499997,6.9488597
3.1000001,3.693516
8.38,8.51831
8.18,9.187705
7.1699996,7.0193496
3.66,4.789713
7.6,8.059127
10.3,9.928733
5.48,6.538469
7.57,7.8379745
7.3699994,7.800264
3.4799998,4.096619
3.3,4.3765697
7.52,7.7315364
4.23,4.6162057
5.1300006,5.700028
3.9799998,4.2832046
8.0,8.183118
9.400001,10.066405
3.58,4.0294647
8.69,8.914659
5.35,6.2044225
5.8699994,6.227635
4.0499997,4.353852
7.7000003,7.7298045
6.77,8.264679
7.77,7.9623413
8.55,8.902244
3.39,4.112864
7.7000003,7.617374
5.8800006,6.1949716
3.2099998,3.609082
5.97,7.059444
5.1,5.5985637
3.5200002,3.7555892
6.6,7.401016
5.22,5.423473
2.82,3.4788015
9.400001,9.106773
4.57,4.8315654
3.8,4.221768
6.2999997,6.915628
7.9199996,8.156661
8.099999,8.3711
4.22,5.0722213
10.7,11.050527
6.4,6.8537974
8.22,8.74418
9.099999,9.640343
4.22,5.1557164
8.05,8.359932
5.77,6.3558636
7.48,8.034064
7.2999997,7.875258
4.3800006,5.6433034
2.89,3.7794325
5.56,6.1136203
5.74,6.259624
6.4,7.083511
8.72,9.028323
3.8099997,4.609585
5.28,5.87689
8.57,8.280399
5.6,6.2450633
3.49,3.7101762
3.03,3.472578
7.0499997,7.2784047
7.6199994,8.283844
8.52,7.6988387
5.68,5.8646674
3.61,3.9010599
8.36,8.664109
5.57,6.2978554
7.7000003,8.049347
4.69,5.021053
4.75,4.8766046
6.8699994,6.9014926
8.14,8.110246
7.3699994,7.911907
5.92,6.3215637
6.68,6.815258
3.66,4.705969
5.83,6.027884
5.14,5.6123395
6.15,6.527633
4.59,5.253308
5.52,6.005634
4.84,5.5880246
5.89,6.1881604
7.4,7.648578
10.52,10.665009
3.8,4.1084175
7.0,7.515615
4.9500003,5.2536473
3.6900003,3.9239047
5.31,6.3373904
3.28,4.1194005
7.28,7.763531
4.41,4.7444386
4.33,5.132049
9.68,9.7805395
7.28,7.39273
5.81,6.5333743
8.05,8.275374
3.72,4.827638
8.0,8.223561
6.89,7.2112765
4.64,5.1268044
4.7999997,5.2951393
5.28,5.8160725
4.77,4.9427714
6.91,7.0692706
3.61,4.5706716
8.96,9.6995
5.92,6.4802165
6.89,7.2163863
8.27,8.500464
6.7999997,6.9729915
7.2600007,7.4225593
8.25,8.478988
6.97,7.433014
5.09,5.501692
5.0499997,6.030817
7.22,7.3830414
5.8800006,6.3553843
3.0,3.6580107
6.15,6.3687253
8.48,8.603425
8.43,8.797261
2.22,2.8917303
8.739999,9.163577
3.89,4.6004186
7.5400004,7.9748693
4.9599996,5.671068
9.3,9.595684
4.82,5.6348577
5.85,6.458574
3.43,5.462311
6.89,7.347368
4.15,5.0471044
5.7000003,5.8368893
6.1,6.899139
9.400001,9.921252
7.77,8.202198
5.82,6.408482
3.4599998,3.819883
7.77,8.1675005
6.7000003,6.674995
6.0,6.1411376
7.31,7.2727623
4.03,4.3910756
8.919999,9.219153
3.6000001,4.2075996
6.52,6.4957414
5.22,5.520609
6.72,6.892654
7.3300004,7.3099713
7.7999997,8.052818
5.5400004,6.0662036
3.1900003,4.650936
4.66,5.058228
9.7,9.77317
3.84,4.393358
7.35,7.536675
4.51,5.2249236
7.73,7.9795384
4.2099996,5.214542
7.07,7.2589326
6.35,6.5533977
7.59,8.1459875
9.52,9.939895
6.82,7.128082
8.510001,9.250854
4.93,5.443128
7.72,7.8208013
4.93,5.236119
9.09,9.026989
5.89,6.794431
7.89,8.841489
6.66,7.0989947
5.7999997,6.2982144
5.74,6.278045
6.15,6.437526
5.2900004,5.8536224
7.7000003,8.287242
2.92,3.8776085
7.7999997,7.5655913
8.02,8.163376
9.28,9.518306
8.61,8.90129
7.89,8.127547
9.150001,9.474693
8.0,8.291566
8.72,8.595795
5.58,6.638945
4.0,3.9494019
4.52,4.8838615
5.2900004,5.816319
3.55,4.5083423
6.36,6.777221
5.52,5.917225
8.64,8.545242
7.61,8.073617
7.22,7.4543557
9.52,10.034814
7.64,8.024232
9.400001,9.464431
7.0,7.393299
8.27,8.125836
2.76,3.8586423
7.66,7.874846
8.48,8.868289
7.4,7.6907897
4.73,5.0225463
4.5400004,6.8044047
5.06,5.645782
6.85,7.0842633
6.73,6.7976227
4.5400004,4.9736524
7.7999997,8.106552
6.52,7.1842933
8.239999,8.075257
4.9599996,5.322209
8.96,9.119388
6.66,6.9890065
9.150001,9.776924
11.7,11.1671
7.68,7.5711637
6.5,7.477894
6.5100007,6.8808293
7.09,7.481922
7.0800004,7.130034
4.22,4.7383924
4.8800006,5.2855954
6.44,6.7471695
8.400001,8.647278
3.6900003,4.2859883
7.7399993,7.8726335
6.4899993,7.020916
3.59,3.9675214
9.05,9.021061
6.7399993,7.3818116
11.919999,11.790158
7.44,8.082307
7.52,7.9887757
3.68,4.190746
4.26,5.1622815
10.7,11.099655
7.9599996,8.429757
6.0,6.4962273
9.34,9.760928
7.2900004,7.660766
5.4,5.8793263
7.2399993,7.480868
6.5499997,6.9860663
2.0,2.9958842
8.919999,9.5659895
7.44,7.88907
2.1000001,2.6677778
6.64,6.7796617
5.58,6.163941
5.49,5.8527007
3.6199996,4.926953
9.22,9.622445
2.38,3.0377257
6.8699994,6.935695
6.52,7.071735
8.7,8.071403
3.9599998,4.447887
4.24,5.379002
8.849999,8.745513
8.8,9.366126
4.82,4.9150796
8.14,8.553138
5.47,5.526281
3.93,4.205521
7.2099996,7.334924
6.41,6.8938985
4.7000003,5.073318
7.93,8.771556
4.23,5.3131566
9.0,9.525455
10.72,9.895354
5.1300006,5.608829
4.92,5.27552
8.11,8.849412
5.48,5.815617
3.42,4.2856407
7.85,8.498321
7.36,7.5545425
6.57,6.9331727
10.599999,11.060834
5.3800006,6.0646877
3.68,4.229213
6.36,6.909722
6.07,6.609631
3.7900002,5.2906833
5.98,6.206482
3.93,5.080338
5.01,5.5417576
3.3,4.278873
9.8,9.44719
8.239999,8.808934
7.2399993,7.6376634
4.15,5.54245
3.0,4.4807515
4.85,5.2272725
7.11,6.966477
4.7099996,5.852707
7.36,7.8553963
6.78,7.1071086
4.19,5.5230956
9.0,9.376698
8.39,8.677424
4.2000003,5.16598
9.760001,10.173542
9.7,9.867274
7.52,7.914707
6.15,6.3373127
7.2399993,6.8955264
8.7,8.823322
6.7000003,6.9542613
6.84,6.537723
6.0,6.4041295
8.0,8.0845375
7.7000003,7.9478793
4.32,4.9050846
11.260001,11.566222
6.86,7.1129823
3.91,4.3116097
4.22,4.7533803
6.98,7.542915
8.05,8.302273
5.7900004,5.7421327
4.1,4.7636914
3.28,4.1468644
5.5400004,6.0391736
6.4,6.465016
4.48,4.8044972
8.0,8.321632
5.9599996,6.3259487
8.19,8.441307
7.52,7.8102536
10.89,10.921723
6.77,7.3213086
4.85,5.058086
9.28,9.773545
11.349999,11.112044
6.28,6.3272376
5.91,6.5058026
10.739999,10.861385
4.0,4.494032
4.33,4.2622457
7.2399993,7.4295535
4.82,5.2400355
5.0499997,5.441754
10.239999,10.277646
7.4599996,7.7911773
7.7399993,8.382259
2.53,2.8936498
9.19,9.900525
6.15,6.5068345
9.7,9.804753
7.0499997,6.955912
6.6199994,6.982837
3.95,4.8413615
6.9899993,7.434979
5.22,5.646078
8.150001,8.220878
4.75,5.197535
6.69,8.088216
8.0,7.9638267
9.22,9.407024
5.66,6.077686
4.5499997,5.6592503
7.3800006,7.6124377
4.42,4.8302674
5.51,5.9264235
11.3,11.3810005
8.77,8.896079
6.01,6.319938
7.4,7.7346034
7.3800006,7.70408
4.6,5.3457923
6.9199996,6.9374557
6.5400004,6.849964
5.0,5.1650815
3.18,3.7993376
7.7000003,7.8394127
4.2900004,5.078193
8.66,9.051689
7.4599996,7.361023
9.099999,9.032929
7.6199994,8.050384
7.73,8.122439
4.43,4.8103786
4.0,4.5345397
7.7999997,8.762455
7.2999997,7.0115676
5.64,5.618686
4.7999997,5.3042064
7.64,8.803769
5.4,5.7057667
8.66,9.284974
2.96,3.4851494
3.7700002,4.236202
10.07,9.146935
8.82,9.35669
2.6000001,2.7522326
4.68,5.8395405
5.49,6.370129
10.419999,10.399138
6.6199994,6.7597957
5.44,5.549335
3.95,4.8169017
6.26,6.566914
11.2,11.220954
4.73,4.999597
8.22,8.668054
3.59,4.530449
4.74,5.1924043
8.96,9.189416
7.02,7.6153007
3.8,4.408767
6.0,6.615188
8.14,9.446534
8.099999,8.247338
6.6199994,6.7507873
6.0499997,6.554605
4.52,4.981259
4.6,4.7017274
8.21,8.2322855
3.7700002,4.3394065
7.59,7.296369
4.77,5.1746793
6.9599996,7.4569745
11.23,10.340196
2.64,4.5112762
4.43,5.1378193
7.2999997,7.6253734
6.14,6.64407
6.2099996,6.43339
3.3800004,4.262501
6.72,7.3473926
3.89,4.758594
8.64,9.0758705
3.7,3.932947
2.5200002,3.2899532
6.82,7.4273524
5.48,6.0800133
7.3699994,8.314426
4.81,5.747474
6.8699994,7.1532435
7.34,7.8535113
8.59,9.08612
7.1699996,7.1248016
4.6300006,5.3356895
9.82,8.82225
8.47,8.817257
5.22,5.8272214
2.6000001,3.2682583
6.18,6.5406938
8.89,9.059665
7.14,7.3067317
8.38,8.831281
8.19,8.231739
6.4,6.618878
7.7000003,7.5673375
2.36,3.0722063
6.5400004,6.604107
5.77,6.370147
6.6,7.426001
3.61,3.9675252
5.26,5.676048
10.44,10.737769
7.7399993,8.305062
8.22,8.74099
7.5,7.701099
6.8800006,7.085609
8.7,9.095651
4.6,4.8365817
7.41,7.722855
7.1199994,7.1756825
3.8,5.2000256
9.27,9.333543
3.22,4.4103146
7.4199996,8.343009
6.84,7.161859
3.7700002,3.8430023
7.3300004,7.8175435
4.76,5.167071
6.44,6.9814296
4.35,4.9506726
7.9599996,8.178912
9.8,10.098628
6.59,6.8606873
6.2000003,5.4257755
7.82,8.369987
6.01,6.4636693
2.74,4.9407315
5.5499997,6.2233024
7.1,7.232544
6.23,6.4629073
7.82,8.236388
7.39,7.6849103
8.96,9.368099
8.32,8.79594
2.28,3.196791
3.07,3.734391
7.2099996,8.078902
8.66,9.051239
6.44,6.877339
8.599999,8.49984
4.39,4.949535
3.9799998,5.3073726
7.7000003,8.664714
8.150001,8.418991
6.2000003,6.5685773
2.5200002,2.8680341
4.43,4.654112
3.3999999,4.635575
6.0400004,6.3153996
3.33,4.5711894
6.19,6.577413
10.0,10.306072
3.93,4.100834
6.85,7.0142245
7.18,7.3356166
7.5499997,7.889236
7.47,7.5387435
6.3699994,6.68726
4.82,5.498602
5.48,6.066151
4.24,4.0811763
3.3699996,3.9568102
6.39,7.392447
3.91,4.0927715
6.18,7.170716
7.66,8.428437
4.68,5.6356487
6.28,6.9030147
4.68,5.360821
9.52,10.022527
6.06,6.6061444
3.3,3.950491
5.91,6.1137433
4.19,4.5844846
2.46,2.8080285
7.7000003,7.8129716
11.46,11.747451
4.86,5.3960323
5.24,5.4435163
9.3,9.631728
9.489999,10.065232
8.650001,8.9925
8.48,8.77926
2.0,2.9209442
8.2,8.120797
5.82,5.865459
8.510001,8.953227
3.8999999,4.0565834
7.7999997,8.317463
8.82,9.269349
7.3699994,7.457824
8.0,8.394631
4.0400004,4.721164
7.0499997,7.6234508
4.0,4.6377025
5.19,5.6416774
10.82,10.95055
3.07,3.8300507
4.9599996,5.1526394
3.0,3.7496293
6.7000003,6.9185805
5.85,6.328728
5.82,6.0962715
7.4500003,7.978321
5.15,5.1089044
7.22,7.4659724
6.5100007,6.9357333
4.5400004,5.190063
4.2099996,4.348354
4.65,4.7315173
7.4599996,7.7765746
7.43,7.5767856
4.85,5.208859
5.34,5.8942065
7.2999997,8.067018
5.2099996,6.010145
5.44,5.9036884
6.57,7.258414
5.01,5.395202
4.11,5.2190666
6.7000003,6.8492036
5.18,6.055571
6.41,7.214325
7.15,8.451233
7.9199996,7.8874726
6.66,7.061394
9.919999,10.063529
6.34,6.456839
6.1,6.930122
4.94,5.6559215
3.6900003,4.220322
3.66,3.6609833
7.47,7.2504845
8.3,8.634025
6.2000003,6.73544
4.6,5.2440944
4.84,5.6552773
5.6199994,6.0120792
10.599999,10.585366
9.0,9.396745
6.4899993,7.630893
5.78,6.389355
7.84,8.279934
4.0,4.67285
4.03,4.3188896
5.66,6.3460484
4.3800006,4.9008985
4.7000003,5.4831486
9.41,9.417648
4.85,5.4606533
4.91,5.19519
5.7999997,6.075718
7.66,7.8769765
7.28,7.3237762
7.9599996,8.580834
3.1499999,3.810592
9.739999,10.787899
4.7000003,5.1827826
3.7299998,3.9425642
5.49,6.7717137
8.05,8.494197
7.7999997,8.245299
6.7000003,6.9953156
5.03,5.3839993
6.9599996,7.2238145
4.31,4.5704727
5.0499997,5.5247436
3.3999999,4.893477
5.26,6.0585365
4.52,5.1632133
3.7,4.5313964
4.22,4.9654045
9.080001,9.2860565
7.7999997,7.7982717
6.0,6.580539
5.25,5.866541
8.64,9.007514
4.66,5.1657977
6.7999997,6.808944
4.72,4.990338
7.7399993,8.330512
6.39,6.8225665
6.0,6.250107
4.25,4.552933
5.47,6.2052517
7.5499997,7.8008103
6.8800006,7.379867
7.1300006,7.653301
4.7099996,5.2853656
5.64,6.026266
6.09,6.3621974
7.5,9.439575
5.0499997,5.4651227
7.15,7.1249385
6.2900004,6.8432164
8.48,8.518075
2.4799998,2.719757
6.41,6.867804
9.59,9.643289
5.92,6.006349
5.44,6.025207
8.22,7.3537097
4.91,4.777864
5.4,5.414637
3.5200002,4.1858573
6.22,7.289018
3.8999999,5.127342
6.2900004,6.7074246
6.33,7.264526
11.68,11.912697
4.74,5.4214206
5.27,5.521419
5.6,5.8863754
10.0,10.420661
6.85,7.0876756
10.0,9.671882
5.1,5.2598577
8.330001,8.562079
3.61,4.237297
7.7000003,8.049503
4.99,5.61258
4.6,4.8377686
4.47,6.5771213
4.5400004,5.4985905
9.72,10.373225
8.94,9.126494
6.56,6.934953
6.73,7.599109
5.4,5.703461
9.57,9.10469
5.7999997,5.926874
7.2000003,7.2239146
6.34,7.035153
6.66,7.4468284
5.24,5.779387
7.65,7.862745
8.23,8.260552
7.4,7.667442
9.96,9.974678
7.0,7.539087
7.19,8.037094
8.38,8.254458
5.0,5.228556
5.59,6.009521
6.64,6.972776
7.43,7.063703
2.92,4.230179
4.6,5.6481614
4.35,5.2210126
7.9899993,8.49496
6.6,6.7511787
5.44,6.315453
6.27,7.26796
4.07,5.5591645
7.36,7.718863
7.7399993,7.93615
5.7000003,6.105202
8.43,8.889754
6.9599996,7.382672
7.9599996,8.34533
10.349999,10.122893
10.0,9.652955
7.22,7.592592
8.599999,8.81054
6.06,6.47485
5.1,5.4087214
3.66,4.6199436
7.61,8.351688
7.9599996,8.826
6.0499997,6.8417315
7.27,7.7071033
4.68,5.2126365
8.400001,8.553585
8.57,8.5736685
3.86,4.382591
8.010001,8.379266
7.6,8.298448
5.6199994,5.4251065
8.05,8.807261
8.739999,8.750858
6.33,6.875439
10.3,10.371564
3.92,4.4075513
7.7399993,7.9355006
7.35,7.474545
3.17,3.5997107
8.3,8.257228
6.8699994,7.590538
5.14,5.8744855
7.28,7.5472836
6.6199994,7.199089
3.0200002,3.9029076
7.94,8.435047
6.07,6.6012893
5.0400004,5.956527
6.35,6.627974
6.77,7.019321
3.8999999,4.620277
3.36,3.5061777
4.6,5.3832474
6.6,6.791449
7.9899993,8.37432
6.82,7.3619037
2.3099997,3.890918
8.44,8.814952
6.48,7.002751
7.2999997,7.5375934
9.72,9.8690405
7.03,7.052242
6.0,6.4192204
9.0,9.051438
4.48,5.3729286
5.1199994,5.5876427
3.8500001,4.321775
7.39,8.026511
4.65,5.3219695
3.6000001,4.4088626
6.2999997,6.5447884
3.3999999,3.8103125
5.0499997,5.9949417
5.7099996,7.114475
7.0,7.3282433
9.47,9.753006
4.9599996,5.841879
7.3800006,7.5724397
3.4799998,4.189228
5.66,5.4945545
9.169999,9.216164
7.25,7.286513
8.7,9.106568
6.7099996,7.233227
7.82,9.146232
4.28,4.6221905
6.5400004,7.162619
7.44,7.7126346
5.9500003,6.7737393
5.26,5.607605
8.28,8.760751
6.57,7.1380577
5.6199994,6.011823
7.9500003,8.275032
4.2999997,4.861325
4.5400004,5.7061214
4.43,5.2427087
10.32,10.603829
4.97,5.4266553
8.52,8.668114
7.0400004,7.90074
4.77,4.9641385
9.489999,9.654881
6.11,5.61721
4.28,4.7364507
8.3,8.617157
7.16,7.41826
2.96,3.6651542
4.67,5.2177587
7.0400004,7.556047
3.49,3.947365
5.47,6.1938405
4.22,4.706051
9.22,9.393269
7.7999997,7.8367267
7.9599996,8.343841
5.14,5.3729777
4.66,5.3622966
8.239999,8.347596
5.44,5.6697497
6.2999997,7.0636353
5.25,5.843769
2.64,3.5255406
3.8800004,4.195952
8.96,9.374358
5.33,5.9100156
6.26,6.3463016
6.82,7.1676707
8.150001,8.498082
6.17,6.258339
4.89,6.9997334
6.0400004,6.3640018
9.31,9.632573
6.26,6.5250373
9.22,9.692224
8.05,8.951934
6.9199996,7.164388
4.82,6.174502
6.6199994,7.212151
2.14,3.885576
9.400001,9.584146
7.4,8.055695
7.03,7.3957763
7.06,7.1638074
8.7,8.779067
10.48,10.427696
5.7000003,6.31492
6.0,6.2520404
3.99,4.8959155
7.2399993,8.18388
8.349999,8.925187
5.15,5.774655
7.4500003,7.849747
7.6199994,8.114348
7.06,7.373404
8.7,8.928649
7.0800004,7.416146
5.0499997,5.7319837
5.44,5.5360146
6.2999997,6.753958
6.5400004,7.017343
4.19,4.450463
4.4,5.454632
7.0,7.3856587
7.15,7.626331
7.82,7.369625
5.48,5.7667403
4.82,5.7892613
7.07,7.9312596
7.39,7.674644
6.77,6.720444
6.0,6.5666366
7.89,8.169197
8.099999,8.298593
7.1300006,6.958031
7.36,7.6280637
9.8,10.062889
8.82,9.1994705
4.52,5.124702
6.7000003,6.5055585
7.64,7.8013215
6.4,6.6597476
3.9599998,4.541798
6.41,6.697037
4.22,5.305413
9.150001,9.238415
4.0,5.221607
4.89,5.193664
6.4,6.931662
3.67,3.8042166
7.4,7.1615143
4.47,4.8765597
8.849999,9.3754835
8.0,7.8600354
8.23,8.631629
5.34,6.1584315
7.44,7.6787353
3.1900003,3.4923556
4.4,4.965362
8.52,8.974883
5.42,5.9905434
10.66,10.602776
7.09,7.519856
6.32,6.198896
4.86,5.31427
10.05,9.638499
7.7999997,8.304526
5.35,5.530274
6.85,7.2477107
6.03,6.622885
6.77,6.7269073
5.66,6.066896
4.4,5.01749
3.84,4.4125614
8.52,9.297616
7.3800006,7.4696155
4.39,4.9957504
5.0400004,5.4637895
11.3,10.969102
3.86,4.196584
2.92,4.128614
10.12,10.328374
9.31,9.531411
7.82,8.390058
5.2999997,5.784964
9.84,10.148683
4.8800006,5.5784183
7.66,8.031014
3.76,3.9303715
9.04,9.620018
7.3800006,7.5540004
5.64,6.000461
8.239999,8.733771
3.1000001,3.354657
5.89,5.9531293
9.22,9.515282
6.6,6.910706
5.59,5.9714503
4.89,5.379769
7.19,7.7925334
8.7,8.608857
8.0,8.773938
5.2099996,5.517179
6.11,6.4019694
8.849999,9.12772
5.76,6.804935
4.6,4.8359694
3.9400003,4.4856777
9.760001,9.835229
7.7000003,7.957829
6.19,6.8565555
7.03,7.1518455
5.17,5.5780983
7.22,7.470818
4.0,4.322269
5.2099996,5.384737
10.16,10.0412855
3.7,3.9594707
6.7399993,7.014557
7.14,7.3287005
4.1,4.8890576
3.49,4.178822
3.4799998,5.061978
8.27,8.194274
10.0,10.600591
4.31,5.1191993
6.7000003,7.1118207
6.7999997,7.2511735
3.39,3.9733589
4.5400004,5.011888
8.239999,8.542413
4.16,4.5327125
8.3,8.596654
6.24,5.875324
4.0,4.467358
5.9,6.257751
7.03,7.4738007
9.099999,9.24455
7.0,7.1934476
3.2299998,4.456741
5.7099996,6.3894672
5.23,5.5208187
8.0,8.06694
7.31,7.1851687
7.7000003,7.815123
9.099999,9.381484
3.0,3.5450037
8.77,9.345132
4.5,5.032864
6.32,6.793898
5.1,5.4416575
7.22,8.048813
6.72,6.8101563
6.8699994,7.312262
8.48,8.755372
3.7700002,4.3702044
7.0499997,7.5239224
3.47,3.788923
5.75,6.2778153
3.43,3.830498
6.03,6.051659
7.3699994,7.3702474
4.1,4.588959
4.09,4.809996
9.3,9.230266
6.2999997,6.308613
5.4599996,6.3574862
6.0,6.1548405
7.85,7.8524795
7.7000003,8.061715
7.5499997,8.014646
6.6,6.4320054
8.72,8.942328
8.0,8.356152
7.6,8.024509
6.82,7.5797286
4.17,4.4973183
6.25,6.4602904
5.52,6.113257
6.22,6.4794707
7.66,7.6830335
4.9599996,5.5043797
7.4,7.399181
9.7,9.706246
5.82,6.2440047
8.7,8.47808
10.82,11.422684
7.68,8.112201
4.25,4.4805202
3.8999999,4.343201
6.57,6.7938914
7.7000003,7.200077
5.07,5.6810946
4.4599996,5.3632274
4.7999997,5.4301753
10.39,10.595803
2.82,4.7789464
9.150001,9.549682
5.6,6.2530084
11.32,9.999251
9.099999,9.557735
5.4,5.94405
6.0,7.238607
6.9199996,7.016401
11.05,11.017522
5.64,6.245394
7.15,7.4921737
5.26,6.5286307
9.14,8.996433
